OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-FL,USGS Florida Water Science Center,USGS-261620081474300,"COCOHATCHEE RIVER TRIB NO4 NR NAPLES, FL",Stream,,03090204,,,,,26.27258627000000,-81.7950872000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261650081473500,COCOHATCHEERIVERSOUTHOFBONITA SPRINGS FLA,Stream,,03090204,,,,,26.28091930000000,-81.7928649000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261859081481901,L  -5726,Well,,03090204,,,,,26.31625000000000,-81.8049722000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,11.20,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,32,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261859081481902,L  -5727,Well,,03090204,,,,,26.31638889000000,-81.7913888900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,11.00,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,100,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261900081454601,L  -5744,Well,,03090204,,,,,26.32425098000000,-81.7628636000000,24000,1,seconds,Interpolated from MAP.,NAD83,11.84,feet,.01,feet,Level or other surveyed method.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,Unconfined single aquifer,,15,ft,15,ft,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261900081454602,L  -5745,Well,,03090204,,,,,26.32408333000000,-81.7630556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,11.84,feet,.01,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Tamiami Formation,Confined single aquifer,,105,ft,105,ft,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261926081454701,L  -5744R,Well,,03090204,,,,,26.32425098000000,-81.7628636000000,,1,seconds,Interpolated from MAP.,NAD83,15.7,feet,.1,feet,Unknown.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,Unconfined single aquifer,,19,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261926081454702,L  -5745R,Well,,03090204,,,,,26.32397320000000,-81.7625858000000,24000,1,seconds,Interpolated from MAP.,NAD83,15.8,feet,.10,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Tamiami Formation,Confined single aquifer,,108,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261946081490301,L  -5724,Well,,03090204,,,,,26.33011110000000,-81.8179722000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,11.96,feet,.01,feet,Level or other surveyed method.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,35,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261946081490302,L  -5725,Well,,03090204,,,,,26.33013889000000,-81.8183333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,11.96,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,128,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261950081503601,L  -2463,Well,,03090204,,,,,26.33091774000000,-81.8431434000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,5.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,,105,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261951081455801,L  - 806,Well,,03090204,,,,,26.33119520000000,-81.7659192000000,,1,seconds,Interpolated from MAP.,NAD83,12.00,feet,5.,feet,Interpolated from topographic map.,NGVD29,US,12,071,,,,,,33,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261952081441901,L  - 600,Well,,03090204,,,,,26.33147280000000,-81.7384185000000,24000,1,seconds,Interpolated from MAP.,NAD83,12.00,feet,5.,feet,Interpolated from topographic map.,NGVD29,US,12,071,Intermediate aquifer system,,,,19670101,525,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261952081454700,OAK CREEK AT BONITA SPRINGS,Stream,,03090204,,,,,26.33147295000000,-81.7628635000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261954081410101,L  -1996,Well,,03090204,,,,,26.33202797000000,-81.6820283000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,15.03,feet,.01,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,,,295,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261954081410102,L  -1997,Well,,03090204,,,,,26.33258350000000,-81.6820282000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,14.90,feet,.1,feet,Unknown.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,20,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261954081432201,L  -2198,Well,,03090204,,,,,26.33202825000000,-81.7225848000000,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,12,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,,,138,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261957081432201,L  -2194,Well,,03090204,,,,,26.33286155000000,-81.7225847000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,14.60,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Tamiami Formation,Confined single aquifer,19750819,137,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-261957081432202,L  -2195,Well,,03090204,,,,,26.33286155000000,-81.7225847000000,,1,seconds,Interpolated from MAP.,NAD83,14.7,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,Unconfined single aquifer,19750819,15,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262000081450001,BONITA SPGS 2 MI ESE          NOAA STATION  887,Atmosphere,,03090204,,,,,26.33369504000000,-81.7498075900000,,Unknown,Unknown,Interpolated from MAP.,NAD83,10.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262000081464400,OAK CREEK NEAR BONITA SPRINGS FL,Stream,,03090204,,,,,26.33369516000000,-81.7786972000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262002081472901,L  -5848,Well,,03090204,,,,,26.33391667000000,-81.7913611000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,80,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262007081454101,L  -5849,Well,,03090204,,,,,26.33522220000000,-81.7614167000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,100,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262022081464201,L  - 738,Well,,03090204,,,,,26.34008380000000,-81.7778638000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9.16,feet,.1,feet,Interpolated from topographic map.,NGVD29,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,75,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262022081464202,L  -2310,Well,,03090204,,,,,26.34008380000000,-81.7775860000000,24000,1,seconds,Interpolated from MAP.,NAD83,9.16,feet,.01,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Limestone Aquifer,,,550,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262025081451601,L  -1641,Well,,03090204,,,,,26.34063926000000,-81.7542520000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,13.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,,70,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262032081462400,IMPERIAL RIVER NEAR BONITA SPRINGS FL,Stream,,03090204,,,,,26.34258370000000,-81.7731414000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262032081464500,OAK CREEK AT BONITA SPRINGS FL,Stream,,03090204,,,,,26.34258374000000,-81.7789749000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262033081464501,L  - 348,Well,,03090204,,,,,26.34286150000000,-81.7789749000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,7.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,,75,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262034081464700,L. PIPER WELL  BONITA SPRINGS,Well,,03090204,,,,,26.34313928000000,-81.7795305000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262042081455001,L  -1691,Well,,03090204,,,,,26.34563910000000,-81.7561965000000,24000,1,seconds,Interpolated from MAP.,NAD83,14.28,feet,.1,feet,Interpolated from topographic map.,NGVD29,US,12,071,Surficial aquifer system,,Tamiami Formation,,19730101,69,ft,69,ft,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262043081513200,"FISH TRAP BAY NEAR BONITA BEACH, FL",Stream,,03090204,,,,,26.34527778000000,-81.8588888900000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262047081480501,L  - 603,Well,,03090204,,,,,26.34675035000000,-81.8011977000000,,1,seconds,Interpolated from MAP.,NAD83,7.00,feet,5.,feet,Interpolated from topographic map.,NGVD29,US,12,071,Intermediate aquifer system,,,,19670101,345,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262048081494001,L  -5820,Well,,03090204,,,,,26.34661110000000,-81.8278056000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,104,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262048081494002,L  -5827,Well,,03090204,,,,,26.34661110000000,-81.8278333000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,24,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262049081451701,L  -1639,Well,,03090204,,,,,26.34730570000000,-81.7545297900000,,Unknown,Unknown,Interpolated from MAP.,NAD83,13.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,,69,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262050081481801,L  -5819,Well,,03090204,,,,,26.34736110000000,-81.8050833000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,86,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262051081481801,L  -5826,Well,,03090204,,,,,26.34741667000000,-81.8050833000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,25,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262054081472601,L  - 508,Well,,03090204,,,,,26.34869468000000,-81.7903640000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,8.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,,90,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262057081471101,L  -5806,Well,,03090204,,,,,26.34950000000000,-81.7859722000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,19990526,18,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262058081451701,L  -1638,Well,,03090204,,,,,26.34980560000000,-81.7545298000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,13.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,,69,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262058081471201,L  -5804,Well,,03090204,,,,,26.34944444000000,-81.7860000000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Tamiami Formation,,19990524,75,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262058081471202,L  -5805,Well,,03090204,,,,,26.34950000000000,-81.7860000000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Hawthorn Limestone Aquifer,,19990526,298,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262102081464401,L  -5722,Well,,03090204,,,,,26.35119444000000,-81.7791388900000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10.52,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,21,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262102081464402,L  -5723,Well,,03090204,,,,,26.35116667000000,-81.7791667000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10.82,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,140,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262109081451701,L  -1637,Well,,03090204,,,,,26.35286106000000,-81.7545297000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,13.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,,74,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262112081481701,L  -5828,Well,,03090204,,,,,26.35327778000000,-81.8048056000000,,.1,seconds,Unknown.,NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Hawthorn Limestone Aquifer,,,271,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262136081512800,BIG HICKORY PASS AT BONITA BEACH FL,Stream,,03090204,,,,,26.36036118000000,-81.8575880000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262136081512801,"BIG HICKORY PASS BRIDGE NEAR ESTERO ISLAND, FL",Stream,,03090204,,,,,26.36000000000000,-81.8577778000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262138081482901,L  -5823,Well,,03090204,,,,,26.36069444000000,-81.8080833000000,,.5,seconds,Unknown.,NAD83,,,,,,,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,23,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262138081482902,L  -5824,Well,,03090204,,,,,26.36069444000000,-81.8080833000000,,.5,seconds,Unknown.,NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,100,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262138081482903,L  -5825,Well,,03090204,,,,,26.36069444000000,-81.8080833000000,,.5,seconds,Unknown.,NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Hawthorn Limestone Aquifer,,,220,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262141081491101,L  -5821,Well,,03090204,,,,,26.36144444000000,-81.8198056000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Tamiami Formation,,,128,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262141081491102,L  -5822,Well,,03090204,,,,,26.36141667000000,-81.8198333000000,,.1,seconds,Unknown.,NAD83,,,,,,,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,23,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262216081483001,L  -5868,Well,,03090204,,,,,26.37116667000000,-81.8082222000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,21,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262217081442101,L  - 605,Well,,03090204,,,,,26.37174920000000,-81.7389735900000,24000,1,seconds,Interpolated from MAP.,NAD83,16.00,feet,5.,feet,Interpolated from topographic map.,NGVD29,US,12,071,Intermediate aquifer system,,,,19670101,585,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262234081491301,L  -5866,Well,,03090204,,,,,26.37611110000000,-81.8201944000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,20,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262235081494201,L  -5867,Well,,03090204,,,,,26.37644444000000,-81.8281944000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,20,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262238081514000,TIDAL INLET NEAR ESTERO FL,Stream,,03090204,,,,,26.37758280000000,-81.8609212000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262244081492301,L  -5838,Well,,03090204,,,,,26.37900000000000,-81.8229444000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Hawthorn Limestone Aquifer,,,300,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262258081471801,L  -5746,Well,,03090204,,,,,26.38333333000000,-81.7881667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,13.89,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,Unconfined single aquifer,,15,ft,15,ft,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262258081471802,L  -5747,Well,,03090204,,,,,26.38288889000000,-81.7881667000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,13.9,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Tamiami Formation,Confined single aquifer,19870604,105,ft,105,ft,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262258081481801,L  -2519,Well,,03090204,,,,,26.38313796000000,-81.8048085000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,13.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,,110,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262309081402301,L  -6413,Well,,03090204,,,,,26.38619265000000,-81.6728608000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,5,feet,2,feet,Unknown.,NGVD29,US,12,071,,,,,,1460,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262311082050501,CH HBR VERT PROF S-10,Estuary,,03100103,,,,,26.38674988000000,-82.0845380000000,24000,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262313081493601,L  - 604,Well,,03090204,,,,,26.38730455000000,-81.8264757000000,,1,seconds,Interpolated from MAP.,NAD83,17.00,feet,5.,feet,Interpolated from topographic map.,NGVD29,US,12,071,Intermediate aquifer system,,,,19670101,300,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262331082383201,L  -5672,Well,,03090204,,,,,26.39619290000000,-81.7603627000000,24000,1,seconds,Interpolated from MAP.,NAD83,16.20,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,,,38,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262331082383202,L  -5673,Well,,03090204,,,,,26.39205556000000,-81.7271944000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,16.20,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,,19830112,135,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262340081494401,L  -5839,Well,,03090204,,,,,26.39438889000000,-81.8288611000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,Intermediate aquifer system,,Hawthorn Limestone Aquifer,,,285,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262351081485401,L  -5730,Well,,03090204,,,,,26.39813746000000,-81.8145308000000,24000,1,seconds,Interpolated from MAP.,NAD83,16.2,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Surficial aquifer system,,Nonartesian Sand Aquifer,Unconfined single aquifer,19830401,40,ft,40,ft,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262351081485402,L  -5731,Well,,03090204,,,,,26.39775000000000,-81.8150278000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,15.67,feet,.01,feet,Level or other surveyed method.,NGVD29,US,12,071,Intermediate aquifer system,,Sandstone Aquifer,Confined single aquifer,19830401,120,ft,120,ft,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262352081483800,DRAINAGE DITCH NEAR ESTERO FL,Stream: Ditch,,03090204,,,,,26.39813745000000,-81.8103640000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262414081524100,"BIG CARLOS PASS RDG AT ESTERO ISLAND, FL",Ocean: Coastal,,03090204,,,,,26.40376944000000,-81.8780000000000,,.5,seconds,Interpolated from Digital MAP.,NAD83,3,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262414081525300,TIDAL INLET NEAR FT MYERS BEACH FL,Stream,,03090204,,,,,26.40424857000000,-81.8811993000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262415081525000,"BIG CARLOS PASS BRIDGE AT ESTERO ISLAND,  FL",Stream,,03090204,,,,,26.40416667000000,-81.8805556000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262423081534801,L  - 442,Well,,03090204,,,,,26.40674850000000,-81.8964774000000,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,6.00,feet,.1,feet,Unknown.,NGVD29,US,12,071,,,,,,700,ft,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262428081484100,HALFWAY CREEK NEAR ESTERO FL,Stream,,03090204,,,,,26.40813710000000,-81.8111973000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,12,071,,,,,,,,,,NWIS
USGS-FL,USGS Florida Water Science Center,USGS-262435081535001,L  -1635,Well,,03090204,,,,,26.41091504000000,-81.8964773900000,24000,1,seconds,Interpolated from MAP.,NAD83,3.51,feet,.1,feet,Level or other surveyed method.,NGVD29,US,12,071,Floridan aquifer system,,Limestone Aquifer,,,620,ft,,,NWIS
